build_year,facades,garden,living_area,locality_name,number_rooms,postal_code,price,property_id,property_type,property_url,state,swimming_pool,terrace,province,property_type_name,state_mapped
,3.0,1,127.0,Beernem,4,8730.0,432000.0,RBU60804,Residence,https://immovlan.be/en/detail/residence/for-sale/8730/beernem/rbu60804,New,0,1,West Flanders,house,ready_to_move_in
2013,2.0,0,,Koekelare,2,8680.0,289000.0,rbh08907,Residence,https://immovlan.be/en/detail/residence/for-sale/8680/koekelare/rbh08907,,0,1,West Flanders,house,
,3.0,1,123,Mehaigne,2,5310.0,320000.0,vbd20641,Residence,https://immovlan.be/en/detail/residence/for-sale/5310/mehaigne/vbd20641,Normal,0,0,Namur,house,ready_to_move_in
,2.0,0,92,Limal,2,1300.0,235000.0,vbd13888,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1300/limal/vbd13888,To renovate,0,1,Walloon Brabant,apartment,to_renovate
2006,2.0,0,114,Turnhout,2,2300.0,345000.0,rwc41146,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/2300/turnhout/rwc41146,Excellent,0,1,Antwerp,apartment,ready_to_move_in
2006,3.0,0,111,Huy,3,4500.0,259500.0,vbd48967,Triplex,https://immovlan.be/en/detail/triplex/for-sale/4500/huy/vbd48967,Normal,0,1,Liège,apartment,ready_to_move_in
,4.0,0,102.0,Beverst,2,3740.0,336674.0,RBT43677,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3740/beverst/rbt43677,New,0,1,Limburg,apartment,ready_to_move_in
,2.0,0,81,Liege,2,4000.0,219000.0,vbd47217,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbd47217,Normal,0,1,Liège,apartment,ready_to_move_in
1995,4.0,1,240,Waterloo,4,1410.0,845000.0,vbc93712,Villa,https://immovlan.be/en/detail/villa/for-sale/1410/waterloo/vbc93712,Normal,0,1,Walloon Brabant,exceptional,ready_to_move_in
1962,,1,277,Durbuy,5,6940.0,210000.0,vbd13610,Residence,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbd13610,To renovate,0,0,Luxembourg,house,to_renovate
1989,3.0,1,188,Somzée,3,5651.0,185000.0,vbd22213,Residence,https://immovlan.be/en/detail/residence/for-sale/5651/somzee/vbd22213,To be renovated,0,1,Namur,house,to_renovate
,,1,89.0,Mons,2,7000.0,260000.0,VBB60641,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbb60641,New,0,1,Hainaut,apartment,ready_to_move_in
,,0,,Heusden-Zolder,,3550.0,399000.0,1637219-6798338,,https://immovlan.be/en/projectdetail/1637219-6798338,,0,,Limburg,,
,2.0,1,117.0,Lierde,2,9570.0,299000.0,RBU12068,Duplex,https://immovlan.be/en/detail/duplex/for-sale/9570/lierde/rbu12068,New,0,1,East Flanders,apartment,ready_to_move_in
,2.0,0,47,Antwerp,1,2060.0,179000.0,rbu56084,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu56084,,0,1,Antwerp,apartment,
,2.0,0,83.0,Mons,2,7000.0,221000.0,VBD32594,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32594,New,0,1,Hainaut,apartment,ready_to_move_in
,2.0,0,83.0,Ronse,1,9600.0,254000.0,RBT02725,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9600/ronse/rbt02725,Excellent,0,1,East Flanders,apartment,ready_to_move_in
2001,2.0,0,72,Elsene,1,1050.0,350000.0,vbd47337,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd47337,Normal,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,,Pelt,3,3900.0,332500.0,rbu61953,Residence,https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbu61953,New,0,,Limburg,house,ready_to_move_in
,,1,166.0,Aarsele,4,8700.0,393000.0,RBU38594,Residence,https://immovlan.be/en/detail/residence/for-sale/8700/aarsele/rbu38594,,0,0,West Flanders,house,
,4.0,0,80.0,Antwerp,1,2018.0,319000.0,RBT37262,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37262,Excellent,0,1,Antwerp,apartment,ready_to_move_in
1967,2.0,1,213,Heusden-Zolder,5,3550.0,320000.0,rbu49710,Residence,https://immovlan.be/en/detail/residence/for-sale/3550/heusden-zolder/rbu49710,,0,0,Limburg,house,
,2.0,1,250,Brussels,3,1000.0,1187000.0,vbd46672,Master,https://immovlan.be/en/detail/master-house/for-sale/1000/brussels/vbd46672,Normal,0,1,Brussels Capital Region,house,ready_to_move_in
1972,4.0,1,220,Overijse,5,3090.0,750000.0,vbd44575,Villa,https://immovlan.be/en/detail/villa/for-sale/3090/overijse/vbd44575,To renovate,0,1,Flemish Brabant,exceptional,to_renovate
,,0,,Wavre,4,1300.0,320000.0,vbd29761,Residence,https://immovlan.be/en/detail/residence/for-sale/1300/wavre/vbd29761,,0,0,Walloon Brabant,house,
,3.0,1,275.0,Berlaar,3,2590.0,399000.0,RBS62927,Residence,https://immovlan.be/en/detail/residence/for-sale/2590/berlaar/rbs62927,New,0,0,Antwerp,house,ready_to_move_in
,2.0,0,77.0,Lier,2,2500.0,227595.0,RBT77643,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/2500/lier/rbt77643,New,0,1,Antwerp,apartment,ready_to_move_in
,,0,52.0,Ciney,,5590.0,203000.0,VBD40031,Studio,https://immovlan.be/en/detail/studio/for-sale/5590/ciney/vbd40031,,0,1,Namur,apartment,
2025,3.0,1,179,Deinze,3,9800.0,381000.0,rbu60071,Residence,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu60071,New,0,0,East Flanders,house,ready_to_move_in
,4.0,1,108.0,Kontich,3,2550.0,340748.0,RBU40020,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2550/kontich/rbu40020,New,0,1,Antwerp,apartment,ready_to_move_in
2020,2.0,0,60,Sint-Jans-Molenbeek,1,1080.0,210000.0,vbd44607,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd44607,Excellent,0,1,Brussels Capital Region,apartment,ready_to_move_in
,,0,78.0,Saint-Servais,2,5002.0,241471.0,VBD43534,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5002/saint-servais/vbd43534,New,0,1,Namur,apartment,ready_to_move_in
,3.0,0,158.0,Weelde,3,2381.0,455429.0,RBS82648,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/2381/weelde/rbs82648,New,0,1,Antwerp,apartment,ready_to_move_in
,,0,,Crisnée,,4367.0,307050.0,3139480-6828566,,https://immovlan.be/en/projectdetail/3139480-6828566,,0,,Liège,,
,,1,175.0,Deinze,3,9800.0,521200.0,RBU42298,Residence,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu42298,,0,1,East Flanders,house,
,,0,,Peutie,,1800.0,475000.0,1971701-5521627,,https://immovlan.be/en/projectdetail/1971701-5521627,,0,,Flemish Brabant,,
,3.0,1,143,Lommel,2,3920.0,335000.0,rbu37758,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/3920/lommel/rbu37758,Normal,0,1,Limburg,apartment,ready_to_move_in
,3.0,1,185,Messancy,3,6780.0,380000.0,vbd50744,Residence,https://immovlan.be/en/detail/residence/for-sale/6780/messancy/vbd50744,Normal,0,0,Luxembourg,house,ready_to_move_in
,,1,154.0,Viemme,3,4317.0,435000.0,VBD27977,Residence,https://immovlan.be/en/detail/residence/for-sale/4317/viemme/vbd27977,,0,1,Liège,house,
,4.0,1,121.0,Ukkel,3,1180.0,550000.0,VBD43610,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd43610,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
1977,4.0,1,156,Marche-en-Famenne,4,6900.0,279000.0,vbd26300,Residence,https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbd26300,To renovate,0,1,Luxembourg,house,to_renovate
1967,2.0,1,165,Heusden-Zolder,4,3550.0,319000.0,rbu28754,Residence,https://immovlan.be/en/detail/residence/for-sale/3550/heusden-zolder/rbu28754,Fully renovated,0,1,Limburg,house,ready_to_move_in
1981,2.0,1,315,Lummen,3,3560.0,629000.0,rbu30947,Residence,https://immovlan.be/en/detail/residence/for-sale/3560/lummen/rbu30947,,0,1,Limburg,house,
,3.0,0,106.0,Koersel,3,3582.0,377000.0,RBU57266,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3582/koersel/rbu57266,New,0,1,Limburg,apartment,ready_to_move_in
,,1,1500,Vresse-sur-Semois,24,5550.0,1070000.0,vbb73160,Residence,https://immovlan.be/en/detail/residence/for-sale/5550/vresse-sur-semois/vbb73160,Normal,0,,Namur,house,ready_to_move_in
,,0,99.0,Liege,2,4020.0,290000.0,VBB42370,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbb42370,,0,1,Liège,apartment,
1998,2.0,0,31,Schaarbeek,,1030.0,145000.0,rbu58256,Studio,https://immovlan.be/en/detail/studio/for-sale/1030/schaarbeek/rbu58256,Normal,0,1,Brussels Capital Region,apartment,ready_to_move_in
2025,,1,158,Nieuwpoort,3,8620.0,621185.0,rbu29632,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8620/nieuwpoort/rbu29632,New,0,1,West Flanders,apartment,ready_to_move_in
1973,,1,188,Sint-Katelijne-Waver,3,2860.0,399000.0,rbu58372,Residence,https://immovlan.be/en/detail/residence/for-sale/2860/sint-katelijne-waver/rbu58372,Normal,0,1,Antwerp,house,ready_to_move_in
,,0,80.0,Leopoldsburg,1,3970.0,260000.0,RBO27610,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3970/leopoldsburg/rbo27610,New,0,1,Limburg,apartment,ready_to_move_in
,,0,,Heusden-Zolder,,3550.0,275000.0,1637219-7120323,,https://immovlan.be/en/projectdetail/1637219-7120323,,0,,Limburg,,
,,0,57.0,Leopoldsburg,1,3970.0,215000.0,RBO27606,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3970/leopoldsburg/rbo27606,New,0,1,Limburg,apartment,ready_to_move_in
2008,2.0,0,82,Ottignies,2,1340.0,335000.0,vbd21553,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1340/ottignies/vbd21553,,0,1,Walloon Brabant,apartment,
2020,3.0,1,150,Leffinge,3,8432.0,499000.0,rbt97844,Residence,https://immovlan.be/en/detail/residence/for-sale/8432/leffinge/rbt97844,New,0,1,West Flanders,house,ready_to_move_in
,4.0,0,86,Vivegnis,,4683.0,124000.0,vbd48894,Residence,https://immovlan.be/en/detail/residence/for-sale/4683/vivegnis/vbd48894,,0,0,Liège,house,
,,0,,Kortemark,,8610.0,285845.0,1716482-4190495,,https://immovlan.be/en/projectdetail/1716482-4190495,,0,,West Flanders,,
1974,2.0,1,181,Mortsel,3,2640.0,419000.0,rbu66643,Residence,https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbu66643,Normal,0,1,Antwerp,house,ready_to_move_in
,2.0,1,107.0,Mol,3,2400.0,,RBU35679,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2400/mol/rbu35679,Normal,0,1,Antwerp,apartment,ready_to_move_in
1935,3.0,0,121,Sint-Joost-ten-Node,2,1210.0,365000.0,vbd33391,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1210/sint-joost-ten-node/vbd33391,Normal,0,1,Brussels Capital Region,apartment,ready_to_move_in
1904,2.0,0,163,Borgerhout,4,2140.0,349000.0,rbu62474,Residence,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu62474,Normal,0,0,Antwerp,house,ready_to_move_in
1985,2.0,1,68,Knokke,2,8300.0,1295000.0,rbu42560,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbu42560,Excellent,0,1,West Flanders,apartment,ready_to_move_in
1969,2.0,0,105,Wavre,2,1300.0,290000.0,vbd39942,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd39942,Excellent,0,1,Walloon Brabant,apartment,ready_to_move_in
1995,4.0,0,187,Somme-Leuze,4,5377.0,425000.0,vbd23349,Residence,https://immovlan.be/en/detail/residence/for-sale/5377/somme-leuze/vbd23349,Excellent,0,1,Namur,house,ready_to_move_in
1858,2.0,0,152,Antwerp,3,2060.0,399000.0,rbu57339,Residence,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu57339,Normal,0,1,Antwerp,house,ready_to_move_in
,4.0,0,68.0,Namur,1,5000.0,276000.0,VBC91663,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc91663,New,0,1,Namur,apartment,ready_to_move_in
1958,2.0,1,160,Asse,3,1730.0,299000.0,rbu67408,Duplex,https://immovlan.be/en/detail/duplex/for-sale/1730/asse/rbu67408,Excellent,0,,Flemish Brabant,apartment,ready_to_move_in
,,0,,Court-Saint-Étienne,,1490.0,194000.0,3362493-6683781,,https://immovlan.be/en/projectdetail/3362493-6683781,,0,,Walloon Brabant,,
,,0,66.0,Namur,1,5000.0,,VBD41126,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbd41126,,0,1,Namur,apartment,
,,0,91.0,Jambes,2,5100.0,,VBD41064,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbd41064,,0,1,Namur,apartment,
,,1,169.0,Hasselt,2,3500.0,613000.0,RBF62562,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/3500/hasselt/rbf62562,New,0,1,Limburg,apartment,ready_to_move_in
,,0,84.0,Welkenraedt,2,4840.0,230900.0,VBA32880,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4840/welkenraedt/vba32880,New,0,1,Liège,apartment,ready_to_move_in
1930,2.0,1,320,Ieper,6,8900.0,362000.0,rbu65697,Master,https://immovlan.be/en/detail/master-house/for-sale/8900/ieper/rbu65697,To be renovated,0,1,West Flanders,house,to_renovate
,2.0,1,,Rochefort,3,5580.0,110000.0,vbd38934,Residence,https://immovlan.be/en/detail/residence/for-sale/5580/rochefort/vbd38934,To be renovated,0,0,Namur,house,to_renovate
,2.0,1,256.0,Theux,4,4910.0,595000.0,VBD45457,Residence,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45457,,0,0,Liège,house,
2005,,0,227,Brussels,2,1000.0,800000.0,vbd46453,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd46453,Excellent,0,1,Brussels Capital Region,apartment,ready_to_move_in
,,0,105.0,Seraing,2,4100.0,367256.0,VBD39541,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4280/hannut/vbd39541,,0,1,Liège,apartment,
2024,4.0,1,175,Retie,3,2470.0,435000.0,rbu60976,Residence,https://immovlan.be/en/detail/residence/for-sale/2470/retie/rbu60976,New,1,0,Antwerp,house,ready_to_move_in
,,0,43.0,Seraing,,4100.0,148000.0,VBD39586,Studio,https://immovlan.be/en/detail/studio/for-sale/4100/seraing/vbd39586,New,0,1,Liège,apartment,ready_to_move_in
,2.0,0,,Vaux-sous-Chèvremont,2,4051.0,95000.0,vbd47484,Residence,https://immovlan.be/en/detail/residence/for-sale/4051/vaux-sous-chevremont/vbd47484,,0,0,Liège,house,
2028,,1,90,Beerzel,2,2580.0,315000.0,rbu65671,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2580/beerzel/rbu65671,New,0,1,Antwerp,apartment,ready_to_move_in
1918,4.0,1,176,Damme,5,8340.0,319000.0,rbu63286,Residence,https://immovlan.be/en/detail/residence/for-sale/8340/damme/rbu63286,To be renovated,0,1,West Flanders,house,to_renovate
,,1,86.0,Sambreville,2,5060.0,314256.0,VBD40238,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5060/sambreville/vbd40238,,0,1,Namur,apartment,
1949,2.0,1,180,Anderlecht,4,1070.0,485000.0,vbd46240,Residence,https://immovlan.be/en/detail/residence/for-sale/1070/anderlecht/vbd46240,Normal,0,1,Brussels Capital Region,house,ready_to_move_in
1990,4.0,1,178,Sint-Job-in-'t-Goor,4,2960.0,569000.0,rbu65731,Residence,https://immovlan.be/en/detail/residence/for-sale/2960/sint-job-in--t-goor/rbu65731,To be renovated,0,1,Antwerp,house,to_renovate
1961,2.0,0,107,Érezée,2,6997.0,220000.0,vbd06542,Residence,https://immovlan.be/en/detail/residence/for-sale/6997/erezee/vbd06542,Fully renovated,0,0,Luxembourg,house,ready_to_move_in
,,0,,Diegem,,1831.0,530000.0,rbu58360,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1831/diegem/rbu58360,New,0,0,Flemish Brabant,apartment,ready_to_move_in
,,0,,Braine-l'Alleud,,1420.0,309000.0,1185233-7010765,,https://immovlan.be/en/projectdetail/1185233-7010765,,0,,Walloon Brabant,,
1992,,0,55,Denderleeuw,1,9470.0,185000.0,rbu62693,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9470/denderleeuw/rbu62693,Normal,0,1,East Flanders,apartment,ready_to_move_in
1985,3.0,0,68,Brugge,2,8000.0,234800.0,rbu64780,Duplex,https://immovlan.be/en/detail/duplex/for-sale/8000/brugge/rbu64780,Normal,0,1,West Flanders,apartment,ready_to_move_in
,2.0,0,95.0,Angleur,2,4031.0,321500.0,VBB83357,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4031/angleur/vbb83357,New,0,1,Liège,apartment,ready_to_move_in
,4.0,0,82.0,Pont-à-Celles,2,6230.0,239500.0,VBD01920,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01920,New,0,1,Hainaut,apartment,ready_to_move_in
2023,,1,100,Dadizele,2,8890.0,281300.0,rbu45206,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8890/dadizele/rbu45206,,0,1,West Flanders,apartment,
1874,,1,,Velm,2,3806.0,279000.0,rbu24775,Residence,https://immovlan.be/en/detail/residence/for-sale/3806/velm/rbu24775,Excellent,0,0,Limburg,house,ready_to_move_in
1968,2.0,0,85,Nivelles,2,1400.0,179000.0,vbd33065,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbd33065,Normal,0,0,Walloon Brabant,apartment,ready_to_move_in
,2.0,1,107.0,Mol,3,2400.0,,RBU35683,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2400/mol/rbu35683,Normal,0,1,Antwerp,apartment,ready_to_move_in
2017,4.0,1,249,Herbeumont,4,6887.0,579000.0,vbd50716,Residence,https://immovlan.be/en/detail/residence/for-sale/6887/herbeumont/vbd50716,Excellent,0,1,Luxembourg,house,ready_to_move_in
,4.0,1,272,Sint-Kruis,5,8310.0,549000.0,rbu34385,Residence,https://immovlan.be/en/detail/residence/for-sale/8310/sint-kruis/rbu34385,Excellent,0,1,West Flanders,house,ready_to_move_in
,2.0,0,183.0,Antwerp,1,2018.0,695000.0,RBU60610,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu60610,New,0,1,Antwerp,apartment,ready_to_move_in
,,1,93.0,Jambes,2,5100.0,320000.0,VBA19802,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vba19802,New,0,1,Namur,apartment,ready_to_move_in
2025,3.0,1,210,Stekene,5,9190.0,410002.0,rbu66604,Residence,https://immovlan.be/en/detail/residence/for-sale/9190/stekene/rbu66604,New,0,0,East Flanders,house,ready_to_move_in
,,1,84.0,Mons,2,7000.0,260000.0,VBB60607,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbb60607,New,0,1,Hainaut,apartment,ready_to_move_in
,4.0,0,118,Wavre,2,1300.0,442200.0,vbd25400,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd25400,New,0,1,Walloon Brabant,apartment,ready_to_move_in
,3.0,1,175,Braine-l'Alleud,3,1420.0,425000.0,vbd14835,Residence,https://immovlan.be/en/detail/residence/for-sale/1420/braine-l-alleud/vbd14835,To renovate,0,1,Walloon Brabant,house,to_renovate
1960,3.0,1,213,Jodoigne,5,1370.0,295000.0,vbd30125,Residence,https://immovlan.be/en/detail/residence/for-sale/1370/jodoigne/vbd30125,To be renovated,0,1,Walloon Brabant,house,to_renovate
,2.0,0,59.0,Lier,1,2500.0,228544.0,RBT77701,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2500/lier/rbt77701,New,0,1,Antwerp,apartment,ready_to_move_in
2024,3.0,1,467,Elsene,4,1050.0,2650000.0,vbd48006,Residence,https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd48006,New,0,1,Brussels Capital Region,house,ready_to_move_in
,4.0,1,242,Saintes,5,1480.0,659000.0,vbd17629,Villa,https://immovlan.be/en/detail/villa/for-sale/1480/saintes/vbd17629,Excellent,0,1,Walloon Brabant,exceptional,ready_to_move_in
,,0,101.0,Liege,2,4020.0,310000.0,VBB42372,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbb42372,,0,1,Liège,apartment,
,,0,,Aalter,,9880.0,141700.0,RBE39001,Development,https://immovlan.be/en/detail/development-site/for-sale/9880/aalter/rbe39001,,0,0,East Flanders,exceptional,
,4.0,1,68.0,Namur,1,5000.0,259000.0,VBC91692,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc91692,New,0,1,Namur,apartment,ready_to_move_in
,4.0,0,51.0,Liege,1,4000.0,165000.0,VBC52830,Studio,https://immovlan.be/en/detail/studio/for-sale/4000/liege/vbc52830,New,0,0,Liège,apartment,ready_to_move_in
,,0,,,,,,vbd47252,,https://immovlan.be/en/detail/apartment/for-sale/7100/la-louviere/vbd47252,,0,,,,
2002,,0,89,Kuringen,2,3511.0,270000.0,rbu51312,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3511/kuringen/rbu51312,Normal,0,1,Limburg,apartment,ready_to_move_in
,,1,73,Pelt,1,3900.0,233000.0,rbu61959,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3900/pelt/rbu61959,New,0,1,Limburg,apartment,ready_to_move_in
,,0,,Habay-la-Neuve,,6720.0,249000.0,1154011-in00562624_om_8059,,https://immovlan.be/en/projectdetail/1154011-in00562624_om_8059,,0,,Luxembourg,,
,,1,179.0,Astene,3,9800.0,376000.0,RBU61371,Residence,https://immovlan.be/en/detail/residence/for-sale/9800/astene/rbu61371,,0,0,East Flanders,house,
1965,4.0,1,,Opoeteren,4,3680.0,259500.0,rbu38570,Residence,https://immovlan.be/en/detail/residence/for-sale/3680/opoeteren/rbu38570,,0,0,Limburg,house,
,3.0,1,198.0,Belgrade,3,5001.0,479000.0,VBC54874,Residence,https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbc54874,New,0,1,Namur,house,ready_to_move_in
,2.0,0,153.0,Turnhout,2,2300.0,499000.0,RBS58465,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbs58465,New,0,1,Antwerp,apartment,ready_to_move_in
,,1,154.0,Rijkel,3,3840.0,339700.0,RBS14514,Residence,https://immovlan.be/en/detail/residence/for-sale/3840/rijkel/rbs14514,New,0,1,Limburg,house,ready_to_move_in
1900,,1,111,Schaarbeek,2,1030.0,437500.0,vbd47355,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/1030/schaarbeek/vbd47355,Fully renovated,0,1,Brussels Capital Region,apartment,ready_to_move_in
,,1,124.0,Gembloux,3,5030.0,445000.0,VBD40141,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5030/gembloux/vbd40141,New,0,1,Namur,apartment,ready_to_move_in
,3.0,1,176.0,Vrasene,3,9120.0,515000.0,RBS58946,Residence,https://immovlan.be/en/detail/residence/for-sale/9120/vrasene/rbs58946,New,0,1,East Flanders,house,ready_to_move_in
